Date_NodeID	1_0
2025012413	0.0000
2025012414	0.0000
2025012415	0.0000
2025012416	0.0000
2025012417	0.0000
2025012418	0.0000
2025012419	0.0000
2025012420	0.0000
2025012421	0.0000
2025012422	0.0000
2025012423	0.0000
2025012500	0.0000
2025012501	0.0000
2025012502	0.0000
2025012503	0.0000
2025012504	0.0000
2025012505	0.0000
2025012506	0.0000
2025012507	0.0000
2025012508	0.0000
2025012509	0.0000
2025012510	0.0000
2025012511	0.0000
2025012512	0.0000
2025012513	0.0000
2025012514	0.0000
2025012515	0.0000
2025012516	0.0000
2025012517	0.0000
2025012518	0.0000
2025012519	0.0000
2025012520	0.0000
2025012521	0.0000
2025012522	0.0000
2025012523	0.0000
2025012600	0.0000
2025012601	0.0000
2025012602	0.0000
2025012603	0.0000
2025012604	0.0000
2025012605	0.0000
2025012606	0.0000
2025012607	0.0000
2025012608	0.0000
2025012609	0.0000
2025012610	0.0000
2025012611	0.0000
2025012612	0.0000
2025012613	0.0000
2025012614	0.0000
2025012615	0.0000
2025012616	0.0000
2025012617	0.0000
2025012618	0.0000
2025012619	0.0000
2025012620	0.0000
2025012621	0.0000
2025012622	0.0000
2025012623	0.0000
2025012700	0.0000
2025012701	0.0000
2025012702	0.0000
2025012703	0.0000
2025012704	0.0000
2025012705	0.0000
2025012706	0.0000
2025012707	0.0000
2025012708	0.0000
2025012709	0.0000
2025012710	0.0000
2025012711	0.0000
2025012712	0.0000
2025012713	0.0000
2025012714	0.0000
2025012715	0.0000
2025012716	0.0000
2025012717	0.0000
2025012718	0.0000
2025012719	0.0000
2025012720	0.0000
2025012721	0.0000
2025012722	0.0000
2025012723	0.0000
2025012800	0.0000
2025012801	0.0000
2025012802	0.0000
2025012803	0.0000
2025012804	0.0000
2025012805	0.0000
2025012806	0.0000
2025012807	0.0000
2025012808	0.0000
2025012809	0.0000
2025012810	0.0000
2025012811	0.0000
2025012812	0.0000
2025012813	0.0000
2025012814	0.0000
2025012815	0.0000
2025012816	0.0000
2025012817	0.0000
2025012818	0.0000
2025012819	0.0000
2025012820	0.0000
2025012821	0.0000
2025012822	0.0000
2025012823	0.0000
2025012900	0.0000
2025012901	0.0000
2025012902	0.0000
2025012903	0.0000
2025012904	0.0000
2025012905	0.0000
2025012906	0.0000
2025012907	0.0000
2025012908	0.0000
2025012909	0.0000
2025012910	0.0000
2025012911	0.0000
2025012912	0.0000
2025012913	0.0000
2025012914	0.0000
2025012915	0.0000
2025012916	0.0000
2025012917	0.0000
2025012918	0.0000
2025012919	0.0000
2025012920	0.0000
2025012921	0.0000
2025012922	0.0000
2025012923	0.0000
2025013000	0.0000
2025013001	0.0000
2025013002	0.0000
2025013003	0.0000
2025013004	0.0000
2025013005	0.0000
2025013006	0.0000
2025013007	0.0000
2025013008	0.0000
2025013009	0.0000
2025013010	0.0000
2025013011	0.0000
2025013012	0.0000
2025013013	0.0000
2025013014	0.0000
2025013015	0.0000
2025013016	0.0000
2025013017	0.0000
2025013018	0.0000
2025013019	0.0000
2025013020	0.0000
2025013021	0.0000
2025013022	0.0000
2025013023	0.0000
2025013100	0.0000
2025013101	0.0000
2025013102	0.0000
2025013103	0.0000
2025013104	0.0000
2025013105	0.0000
2025013106	0.0000
2025013107	0.0000
2025013108	0.0000
2025013109	0.0000
2025013110	0.0000
2025013111	0.0000
2025013112	0.0000
2025013113	0.0000
2025013114	0.0000
2025013115	0.0000
2025013116	0.0000
2025013117	0.0000
2025013118	0.0000
2025013119	0.0000
2025013120	0.0000
2025013121	0.0000
2025013122	0.0000
2025013123	0.0000
2025020100	0.0000
2025020101	0.0000
2025020102	0.0000
2025020103	0.0000
2025020104	0.0000
2025020105	0.0000
2025020106	0.0000
2025020107	0.0000
2025020108	0.0000
2025020109	0.0000
2025020110	0.0000
2025020111	0.0000
2025020112	0.0000
2025020113	0.0000
2025020114	0.0000
2025020115	0.0000
2025020116	0.0000
2025020117	0.0000
2025020118	0.0000
2025020119	0.0000
2025020120	0.0000
2025020121	0.0000
2025020122	0.0000
2025020123	0.0000
2025020200	0.0000
2025020201	0.0000
2025020202	0.0000
2025020203	0.0000
2025020204	0.0000
2025020205	0.0000
2025020206	0.0000
2025020207	0.0000
2025020208	0.0000
2025020209	0.0000
2025020210	0.0000
2025020211	0.0000
2025020212	0.0000
2025020213	0.0000
2025020214	0.0000
2025020215	0.0000
2025020216	0.0000
2025020217	0.0000
2025020218	0.0000
2025020219	0.0000
2025020220	0.0000
2025020221	0.0000
2025020222	0.0000
2025020223	0.0000
2025020300	0.0000
2025020301	0.0000
2025020302	0.0000
2025020303	0.0000
2025020304	0.0000
2025020305	0.0000
2025020306	0.0000
2025020307	0.0000
2025020308	0.0000
2025020309	0.0000
2025020310	0.0000
2025020311	0.0000
2025020312	0.0000
2025020313	0.0000
2025020314	0.0000
2025020315	0.0000
2025020316	0.0000
2025020317	0.0000
2025020318	0.0000
2025020319	0.0000
2025020320	0.0000
2025020321	0.0000
2025020322	0.0000
2025020323	0.0000
2025020400	0.0000
2025020401	0.0000
2025020402	0.0000
2025020403	0.0000
2025020404	0.0000
2025020405	0.0000
2025020406	0.0000
2025020407	0.0000
2025020408	0.0000
2025020409	0.0000
2025020410	0.0000
2025020411	0.0000
2025020412	0.0000
2025020413	0.0000
2025020414	0.0000
2025020415	0.0000
2025020416	0.0000
2025020417	0.0000
2025020418	0.0000
2025020419	0.0000
2025020420	0.0000
2025020421	0.0000
2025020422	0.0000
2025020423	0.0000
2025020500	0.0000
2025020501	0.0000
2025020502	0.0000
2025020503	0.0000
2025020504	0.0000
2025020505	0.0000
2025020506	0.0000
2025020507	0.0000
2025020508	0.0000
2025020509	0.0000
2025020510	0.0000
2025020511	0.0000
2025020512	0.0000
2025020513	0.0000
2025020514	0.0000
2025020515	0.0000
2025020516	0.0000
2025020517	0.0000
2025020518	0.0000
2025020519	0.0000
2025020520	0.0000
2025020521	0.0000
2025020522	0.0000
2025020523	0.0000
2025020600	0.0000
2025020601	0.0000
2025020602	0.0000
2025020603	0.0000
2025020604	0.0000
2025020605	0.0000
2025020606	0.0000
2025020607	0.0000
2025020608	0.0000
2025020609	0.0000
2025020610	0.0000
2025020611	0.0000
2025020612	0.0000
2025020613	0.0000
2025020614	0.0000
2025020615	0.0000
2025020616	0.0000
2025020617	0.0000
2025020618	0.0000
2025020619	0.0000
2025020620	0.0000
2025020621	0.0000
2025020622	0.0000
2025020623	0.0000
2025020700	0.0000
2025020701	0.0000
2025020702	0.0000
2025020703	0.0000
2025020704	0.0000
2025020705	0.0000
2025020706	0.0000
2025020707	0.0000
2025020708	0.0000
2025020709	0.0000
2025020710	0.0000
2025020711	0.0000
2025020712	0.0000
2025020713	0.0000
2025020714	0.0000
2025020715	0.0000
2025020716	0.0000
2025020717	0.0000
2025020718	0.0000
2025020719	0.0000
2025020720	0.0000
2025020721	0.0000
2025020722	0.0000
2025020723	0.0000
2025020800	0.0000
2025020801	0.0000
2025020802	0.0000
2025020803	0.0000
2025020804	0.0000
2025020805	0.0000
2025020806	0.0000
2025020807	0.0000
2025020808	0.0000
2025020809	0.0000
2025020810	0.0000
2025020811	0.0000
2025020812	0.0000
2025020813	0.0000
2025020814	0.0000
2025020815	0.0000
2025020816	0.0000
2025020817	0.0000
2025020818	0.0000
2025020819	0.0000
2025020820	0.0000
2025020821	0.0000
2025020822	0.0000
2025020823	0.0000
2025020900	0.0000
2025020901	0.0000
2025020902	0.0000
2025020903	0.0000
2025020904	0.0000
2025020905	0.0000
2025020906	0.0000
2025020907	0.0000
2025020908	0.0000
2025020909	0.0000
2025020910	0.0000
2025020911	0.0000
2025020912	0.0000
2025020913	0.0000
2025020914	0.0000
2025020915	0.0000
2025020916	0.0000
2025020917	0.0000
2025020918	0.0000
2025020919	0.0000
2025020920	0.0000
2025020921	0.0000
2025020922	0.0000
2025020923	0.0000
2025021000	0.0000
2025021001	0.0000
2025021002	0.0000
2025021003	0.0000
2025021004	0.0000
2025021005	0.0000
2025021006	0.0000
2025021007	0.0000
2025021008	0.0000
2025021009	0.0000
2025021010	0.0000
2025021011	0.0000
2025021012	0.0000
2025021013	0.0000
2025021014	0.0000
2025021015	0.0000
2025021016	0.0000
2025021017	0.0000
2025021018	0.0000
2025021019	0.0000
2025021020	0.0000
2025021021	0.0000
2025021022	0.0000
2025021023	0.0000
2025021100	0.0000
2025021101	0.0000
2025021102	0.0000
2025021103	0.0000
2025021104	0.0000
2025021105	0.0000
2025021106	0.0000
2025021107	0.0000
2025021108	0.0000
2025021109	0.0000
2025021110	0.0000
2025021111	0.0000
2025021112	0.0000
2025021113	0.0000
2025021114	0.0000
2025021115	0.0000
2025021116	0.0000
2025021117	0.0000
2025021118	0.0000
2025021119	0.0000
2025021120	0.0000
2025021121	0.0000
2025021122	0.0000
2025021123	0.0000
2025021200	0.0000
2025021201	0.0000
2025021202	0.0000
2025021203	0.0000
2025021204	0.0000
2025021205	0.0000
2025021206	0.0000
2025021207	0.0000
2025021208	0.0000
2025021209	0.0000
2025021210	0.0000
2025021211	0.0000
2025021212	0.0000
2025021213	0.0000
2025021214	0.0000
2025021215	0.0000
2025021216	0.0000
2025021217	0.0000
2025021218	0.0000
2025021219	0.0000
2025021220	0.0000
2025021221	0.0000
2025021222	0.0000
2025021223	0.0000
2025021300	0.0000
2025021301	0.0000
2025021302	0.0000
2025021303	0.0000
2025021304	0.0000
2025021305	0.0000
2025021306	0.0000
2025021307	0.0000
2025021308	0.0000
2025021309	0.0000
2025021310	0.0000
2025021311	0.0000
2025021312	0.0000
2025021313	0.0000
2025021314	0.0000
2025021315	0.0000
2025021316	0.0000
2025021317	0.0000
2025021318	0.0000
2025021319	0.0000
2025021320	0.0000
2025021321	0.0000
2025021322	0.0000
2025021323	0.0000
2025021400	0.0000
2025021401	0.0000
2025021402	0.0000
2025021403	0.0000
2025021404	0.0000
2025021405	0.0000
2025021406	0.0000
2025021407	0.0000
2025021408	0.0000
2025021409	0.0000
2025021410	0.0000
2025021411	0.0000
2025021412	0.0000
2025021413	0.0000
2025021414	0.0000
2025021415	0.0000
2025021416	0.0000
2025021417	0.0000
2025021418	0.0000
2025021419	0.0000
2025021420	0.0000
2025021421	0.0000
2025021422	0.0000
2025021423	0.0000
2025021500	0.0000
2025021501	0.0000
2025021502	0.0000
2025021503	0.0000
2025021504	0.0000
2025021505	0.0000
2025021506	0.0000
2025021507	0.0000
2025021508	0.0000
2025021509	0.0000
2025021510	0.0000
2025021511	0.0000
2025021512	0.0000
2025021513	0.0000
2025021514	0.0000
2025021515	0.0000
2025021516	0.0000
2025021517	0.0000
2025021518	0.0000
2025021519	0.0000
2025021520	0.0000
2025021521	0.0000
2025021522	0.0000
2025021523	0.0000
2025021600	0.0000
2025021601	0.0000
2025021602	0.0000
2025021603	0.0000
2025021604	0.0000
2025021605	0.0000
2025021606	0.0000
2025021607	0.0000
2025021608	0.0000
2025021609	0.0000
2025021610	0.0000
2025021611	0.0000
2025021612	0.0000
2025021613	0.0000
2025021614	0.0000
2025021615	0.0000
2025021616	0.0000
2025021617	0.0000
2025021618	0.0000
2025021619	0.0000
2025021620	0.0000
2025021621	0.0000
2025021622	0.0000
2025021623	0.0000
2025021700	0.0000
2025021701	0.0000
2025021702	0.0000
2025021703	0.0000
2025021704	0.0000
2025021705	0.0000
2025021706	0.0000
2025021707	0.0000
2025021708	0.0000
2025021709	0.0000
2025021710	0.0000
2025021711	0.0000
2025021712	0.0000
2025021713	0.0000
2025021714	0.0000
2025021715	0.0000
2025021716	0.0000
2025021717	0.0000
2025021718	0.0000
2025021719	0.0000
2025021720	0.0000
2025021721	0.0000
2025021722	0.0000
2025021723	0.0000
2025021800	0.0000
2025021801	0.0000
2025021802	0.0000
2025021803	0.0000
2025021804	0.0000
2025021805	0.0000
2025021806	0.0000
2025021807	0.0000
2025021808	0.0000
2025021809	0.0000
2025021810	0.0000
2025021811	0.0000
2025021812	0.0000
2025021813	0.0000
2025021814	0.0000
2025021815	0.0000
2025021816	0.0000
2025021817	0.0000
2025021818	0.0000
2025021819	0.0000
2025021820	0.0000
2025021821	0.0000
2025021822	0.0000
2025021823	0.0000
2025021900	0.0000
2025021901	0.0000
2025021902	0.0000
2025021903	0.0000
2025021904	0.0000
2025021905	0.0000
2025021906	0.0000
2025021907	0.0000
2025021908	0.0000
2025021909	0.0000
2025021910	0.0000
2025021911	0.0000
2025021912	0.0000
2025021913	0.0000
2025021914	0.0000
2025021915	0.0000
2025021916	0.0000
2025021917	0.0000
2025021918	0.0000
2025021919	0.0000
2025021920	0.0000
2025021921	0.0000
2025021922	0.0000
2025021923	0.0000
2025022000	0.0000
2025022001	0.0000
2025022002	0.0000
2025022003	0.0000
2025022004	0.0000
2025022005	0.0000
2025022006	0.0000
2025022007	0.0000
2025022008	0.0000
2025022009	0.0000
2025022010	0.0000
2025022011	0.0000
2025022012	0.0000
2025022013	0.0000
2025022014	0.0000
2025022015	0.0000
2025022016	0.0000
2025022017	0.0000
2025022018	0.0000
2025022019	0.0000
2025022020	0.0000
2025022021	0.0000
2025022022	0.0000
2025022023	0.0000
2025022100	0.0000
2025022101	0.0000
2025022102	0.0000
2025022103	0.0000
2025022104	0.0000
2025022105	0.0000
2025022106	0.0000
2025022107	0.0000
2025022108	0.0000
2025022109	0.0000
2025022110	0.0000
2025022111	0.0000
2025022112	0.0000
2025022113	0.0000
2025022114	0.0000
2025022115	0.0000
2025022116	0.0000
2025022117	0.0000
2025022118	0.0000
2025022119	0.0000
2025022120	0.0000
2025022121	0.0000
2025022122	0.0000
2025022123	0.0000
2025022200	0.0000
2025022201	0.0000
2025022202	0.0000
2025022203	0.0000
2025022204	0.0000
2025022205	0.0000
2025022206	0.0000
2025022207	0.0000
2025022208	0.0000
2025022209	0.0000
2025022210	0.0000
2025022211	0.0000
2025022212	0.0000
2025022213	0.0000
2025022214	0.0000
2025022215	0.0000
2025022216	0.0000
2025022217	0.0000
2025022218	0.0000
2025022219	0.0000
2025022220	0.0000
2025022221	0.0000
2025022222	0.0000
2025022223	0.0000
2025022300	0.0000
2025022301	0.0000
2025022302	0.0000
2025022303	0.0000
2025022304	0.0000
2025022305	0.0000
2025022306	0.0000
2025022307	0.0000
2025022308	0.0000
2025022309	0.0000
2025022310	0.0000
2025022311	0.0000
2025022312	0.0000
2025022313	0.0000
2025022314	0.0000
2025022315	0.0000
2025022316	0.0000
2025022317	0.0000
2025022318	0.0000
2025022319	0.0000
2025022320	0.0000
2025022321	0.0000
2025022322	0.0000
2025022323	0.0000
2025022400	0.0000
2025022401	0.0000
2025022402	0.0000
2025022403	0.0000
2025022404	0.0000
2025022405	0.0000
2025022406	0.0000
2025022407	0.0000
2025022408	0.0000
2025022409	0.0000
2025022410	0.0000
2025022411	0.0000
2025022412	0.0000
2025022413	0.0000
2025022414	0.0000
2025022415	0.0000
2025022416	0.0000
2025022417	0.0000
2025022418	0.0000
2025022419	0.0000
2025022420	0.0000
2025022421	0.0000
2025022422	0.0000
2025022423	0.0000
2025022500	0.0000
2025022501	0.0000
2025022502	0.0000
2025022503	0.0000
2025022504	0.0000
2025022505	0.0000
2025022506	0.0000
2025022507	0.0000
2025022508	0.0000
2025022509	0.0000
2025022510	0.0000
2025022511	0.0000
2025022512	0.0000
2025022513	0.0000
2025022514	0.0000
2025022515	0.0000
2025022516	0.0000
2025022517	0.0000
2025022518	0.0000
2025022519	0.0000
2025022520	0.0000
2025022521	0.0000
2025022522	0.0000
2025022523	0.0000
2025022600	0.0000
2025022601	0.0000
2025022602	0.0000
2025022603	0.0000
2025022604	0.0000
2025022605	0.0000
2025022606	0.0000
2025022607	0.0000
2025022608	0.0000
2025022609	0.0000
2025022610	0.0000
2025022611	0.0000
2025022612	0.0000
2025022613	0.0000
2025022614	0.0000
2025022615	0.0000
2025022616	0.0000
2025022617	0.0000
2025022618	0.0000
2025022619	0.0000
2025022620	0.0000
2025022621	0.0000
2025022622	0.0000
2025022623	0.0000
2025022700	0.0000
2025022701	0.0000
2025022702	0.0000
2025022703	0.0000
2025022704	0.0000
2025022705	0.0000
2025022706	0.0000
2025022707	0.0000
2025022708	0.0000
2025022709	0.0000
2025022710	0.0000
2025022711	0.0000
2025022712	0.0000
2025022713	0.0000
2025022714	0.0000
2025022715	0.0000
2025022716	0.0000
2025022717	0.0000
2025022718	0.0000
2025022719	0.0000
2025022720	0.0000
2025022721	0.0000
2025022722	0.0000
2025022723	0.0000
2025022800	0.0000
2025022801	0.0000
2025022802	0.0000
2025022803	0.0000
2025022804	0.0000
2025022805	0.0000
2025022806	0.0000
2025022807	0.0000
2025022808	0.0000
2025022809	0.0000
2025022810	0.0000
2025022811	0.0000
2025022812	0.0000
2025022813	0.0000
2025022814	0.0000
2025022815	0.0000
2025022816	0.0000
2025022817	0.0000
2025022818	0.0000
2025022819	0.0000
2025022820	0.0000
2025022821	0.0000
2025022822	0.0000
2025022823	0.0000
2025030100	0.0000
2025030101	0.0000
2025030102	0.0000
2025030103	0.0000
2025030104	0.0000
2025030105	0.0000
2025030106	0.0000
2025030107	0.0000
2025030108	0.0000
2025030109	0.0000
2025030110	0.0000
2025030111	0.0000
2025030112	0.0000
2025030113	0.0000
2025030114	0.0000
2025030115	0.0000
2025030116	0.0000
2025030117	0.0000
2025030118	0.0000
2025030119	0.0000
2025030120	0.0000
2025030121	0.0000
2025030122	0.0000
2025030123	0.0000
2025030200	0.0000
2025030201	0.0000
2025030202	0.0000
2025030203	0.0000
2025030204	0.0000
2025030205	0.0000
2025030206	0.0000
2025030207	0.0000
2025030208	0.0000
2025030209	0.0000
2025030210	0.0000
2025030211	0.0000
2025030212	0.0000
2025030213	0.0000
2025030214	0.0000
2025030215	0.0000
2025030216	0.0000
2025030217	0.0000
2025030218	0.0000
2025030219	0.0000
2025030220	0.0000
2025030221	0.0000
2025030222	0.0000
2025030223	0.0000
2025030300	0.0000
2025030301	0.0000
2025030302	0.0000
2025030303	0.0000
2025030304	0.0000
2025030305	0.0000
2025030306	0.0000
2025030307	0.0000
2025030308	0.0000
2025030309	0.0000
2025030310	0.0000
2025030311	0.0000
2025030312	0.0000
2025030313	0.0000
2025030314	0.0000
2025030315	0.0000
2025030316	0.0000
2025030317	0.0000
2025030318	0.0000
2025030319	0.0000
2025030320	0.0000
2025030321	0.0000
2025030322	0.0000
2025030323	0.0000
2025030400	0.0000
2025030401	0.0000
2025030402	0.0000
2025030403	0.0000
2025030404	0.0000
2025030405	0.0000
2025030406	0.0000
2025030407	0.0000
2025030408	0.0000
2025030409	0.0000
2025030410	0.0000
2025030411	0.0000
2025030412	0.0000
2025030413	0.0000
2025030414	0.0000
2025030415	0.0000
2025030416	0.0000
2025030417	0.0000
2025030418	0.0000
2025030419	0.0000
2025030420	0.0000
2025030421	0.0000
2025030422	0.0000
2025030423	0.0000
2025030500	0.0000
2025030501	0.0000
2025030502	0.0000
2025030503	0.0000
2025030504	0.0000
2025030505	0.0000
2025030506	0.0000
2025030507	0.0000
2025030508	0.0000
2025030509	0.0000
2025030510	0.0000
2025030511	0.0000
2025030512	0.0000
2025030513	0.0000
2025030514	0.0000
2025030515	0.0000
2025030516	0.0000
2025030517	0.0000
2025030518	0.0000
2025030519	0.0000
2025030520	0.0000
2025030521	0.0000
2025030522	0.0000
2025030523	0.0000
2025030600	0.0000
2025030601	0.0000
2025030602	0.0000
2025030603	0.0000
2025030604	0.0000
2025030605	0.0000
2025030606	0.0000
2025030607	0.0000
2025030608	0.0000
2025030609	0.0000
2025030610	0.0000
2025030611	0.0000
2025030612	0.0000
2025030613	0.0000
2025030614	0.0000
2025030615	0.0000
2025030616	0.0000
2025030617	0.0000
2025030618	0.0000
2025030619	0.0000
2025030620	0.0000
2025030621	0.0000
2025030622	0.0000
2025030623	0.0000
2025030700	0.0000
2025030701	0.0000
2025030702	0.0000
2025030703	0.0000
2025030704	0.0000
2025030705	0.0000
2025030706	0.0000
2025030707	0.0000
2025030708	0.0000
2025030709	0.0000
2025030710	0.0000
2025030711	0.0000
2025030712	0.0000
2025030713	0.0000
2025030714	0.0000
2025030715	0.0000
2025030716	0.0000
2025030717	0.0000
2025030718	0.0000
2025030719	0.0000
2025030720	0.0000
2025030721	0.0000
2025030722	0.0000
2025030723	0.0000
2025030800	0.0000
2025030801	0.0000
2025030802	0.0000
2025030803	0.0000
2025030804	0.0000
2025030805	0.0000
2025030806	0.0000
2025030807	0.0000
2025030808	0.0000
2025030809	0.0000
2025030810	0.0000
2025030811	0.0000
2025030812	0.0000
2025030813	0.0000
2025030814	0.0000
2025030815	0.0000
2025030816	0.0000
2025030817	0.0000
2025030818	0.0000
2025030819	0.0000
2025030820	0.0000
2025030821	0.0000
2025030822	0.0000
2025030823	0.0000
2025030900	0.0000
2025030901	0.0000
2025030902	0.0000
2025030903	0.0000
2025030904	0.0000
2025030905	0.0000
2025030906	0.0000
2025030907	0.0000
2025030908	0.0000
2025030909	0.0000
2025030910	0.0000
2025030911	0.0000
2025030912	0.0000
2025030913	0.0000
2025030914	0.0000
2025030915	0.0000
2025030916	0.0000
2025030917	0.0000
2025030918	0.0000
2025030919	0.0000
2025030920	0.0000
2025030921	0.0000
2025030922	0.0000
2025030923	0.0000
2025031000	0.0000
2025031001	0.0000
2025031002	0.0000
2025031003	0.0000
2025031004	0.0000
2025031005	0.0000
2025031006	0.0000
2025031007	0.0000
2025031008	0.0000
2025031009	0.0000
2025031010	0.0000
2025031011	0.0000
2025031012	0.0000
2025031013	0.0000
2025031014	0.0000
2025031015	0.0000
2025031016	0.0000
2025031017	0.0000
2025031018	0.0000
2025031019	0.0000
2025031020	0.0000
2025031021	0.0000
2025031022	0.0000
2025031023	0.0000
2025031100	0.0000
2025031101	0.0000
2025031102	0.0000
2025031103	0.0000
2025031104	0.0000
2025031105	0.0000
2025031106	0.0000
2025031107	0.0000
2025031108	0.0000
2025031109	0.0000
2025031110	0.0000
